ID,Country,age,gender,ses,jobnature,religion,married,IGF01,IGF02,IGF03,IGI01,IGI02,IGI03,OGF01,OGF02,OGF03,OGI01,OGI02,OGI03,ENDBCL01,ENDBCL02,ENDBCL03,ENDBBL01,ENDBBL02,ENDBBL03,EXPBCL01,EXPBCL02,EXPBCL03,EXPBBL01,EXPBBL02,EXPBBL03,empathic_concern_01,empathic_concern_02,empathic_concern_03,perspective_taking_01,perspective_taking_02,perspective_taking_03,perspective_taking_04,history_discrimination,og_hostility,og_cooperation,fight_outgroup,imagistic,Event_positive_affect,Event_negative_affect,Event_episodic_recall,Event_shared_perception,Event_event_reflection,Event_transformative_indiv,Event_transformative_group,bbl,bcl,igfusion,igidentification,ogbonds,empathic_concern,perspective_taking,Event_reflection,Event_imagistic,BCL,BBL,Ingroup_fusion,Ingroup_identification,Outgroup_bonds,Age,Gender: ,SES: ,Empathic_concern,Perspective_taking,Perceived_discrimination,OG_hostility,OG_cooperation,Fight_OG
UGA323,Uganda,48,Male,Lower middle,Self-employed,Other,Married,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,4,4,1,44.5,7,4,6,7,7,6.5,7,7,7,7,7,1,6.66666666666667,7,7,44.5,7,7,7,7,1,48,Male,Lower middle,6.66666666666667,7,7,4,4,1
UGA324,Uganda,21,Male,Lower middle,Self-employed,Other,Married,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,7,7,6,6,6,5,5,5,6,6,6,6,6,6,6,6,1,1,7,1,38,2,6,6,6,6,6,6,6.66666666666667,6,6,6,2,6,6,6,38,6,6.66666666666667,6,6,2,21,Male,Lower middle,6,6,1,1,7,1
UGA325,Uganda,24,Male,Lower middle,Self-employed,Christian: Catholic,Married,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,1,1,1,3,4,4,6,6,6,1,2,1,6,6,6,6,1,1,6.5,1,39,7,4,7,7,1.5,7,5.5,1,7,6,6,5,1.33333333333333,6,1.5,39,7,1,6,6,5,24,Male,Lower middle,1.33333333333333,6,1,1,6.5,1
UGA326,Uganda,25,Female,Lower middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,1,1,1,5,4,5,3,2,2,7,7,7,6,7,7,7,3,1,5.5,1,40,1,7,7,7,7,6.5,4.5,1,7,7,7,4,7,6.75,7,40,7,1,7,7,4,25,Female,Lower middle,7,6.75,3,1,5.5,1
UGA327,Uganda,51,Female,Lower middle,Self-employed,Other,Married,7,7,7,7,7,7,1,1,1,1,1,1,6,5,6,6,6,6,4,4,4,5,5,5,6,7,5,5,5,6,5,3,2,5,2,38,7,1,6,6,6,6,6,6,5.66666666666667,7,7,1,6,5.25,6,38,5.66666666666667,6,7,7,1,51,Female,Lower middle,6,5.25,3,2,5,2
UGA328,Uganda,54,Female,Lower middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,5,6,4,4,4,4,4,4,6,3,5,6,5,5,5,3,1,5,1,38.5,7,1,5,6,6,7,6.5,5.66666666666667,6,7,7,1,4.66666666666667,5.25,6,38.5,6,5.66666666666667,7,7,1,54,Female,Lower middle,4.66666666666667,5.25,3,1,5,1
UGA329,Uganda,32,Female,Lower middle,Self-employed,Christian: Catholic,Married,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,5,5,5,5,4,3,6,6,6,6,6,6,6,6,6,6,3,3,1,3,38.5,7,1,7,6,6,5.5,6,5,6,6,6,2,6,6,6,38.5,6,5,6,6,2,32,Female,Lower middle,6,6,3,3,1,3
UGA33,Uganda,58,Male,Middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,2,2,2,2,2,2,7,7,7,7,7,6,6,6,6,6,6,4,6,6,6,6,6,6,6,4,4,6,4,44,2,7,7,7,7,7,7,6.66666666666667,7,6,6,2,6,6,7,44,7,6.66666666666667,6,6,2,58,Male,Middle,6,6,4,4,6,4
UGA330,Uganda,32,Female,Lower middle,Government,Other,Married,6,6,6,6,6,6,3,2,3,3,3,3,7,7,7,1,1,1,7,7,7,1,1,1,6,6,6,6,6,6,6,2,2,6,2,43,1,7,7,7,7,7,7,1,7,6,6,2.83333333333333,6,6,7,43,7,1,6,6,2.83333333333333,32,Female,Lower middle,6,6,2,2,6,2
UGA331,Uganda,70,Female,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,6,6,6,1,1,1,1,1,1,5,4,5,6,5,6,4,3,3,4,5,5,3,3,5,5,5,6,5,3,3.5,1.5,3,40.5,7,1,7,7,6.5,6,6,5.66666666666667,4.66666666666667,7,6,1,3.66666666666667,5.25,6.5,40.5,4.66666666666667,5.66666666666667,7,6,1,70,Female,Lower middle,3.66666666666667,5.25,3,3.5,1.5,3
UGA332,Uganda,45,Male,Lower middle,Self-employed,Christian: Catholic,Married,4,4,4,7,7,7,1,1,1,1,1,1,7,7,7,2,6,6,2,3,3,3,3,6,6,2,6,6,6,6,6,4,,1,1,33,1,7,7,4,7,6,1,4.66666666666667,7,4,7,1,4.66666666666667,6,7,33,7,4.66666666666667,4,7,1,45,Male,Lower middle,4.66666666666667,6,4,,1,1
UGA333,Uganda,26,Female,Lower middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,3,3,3,2,2,2,6,4,6,6,6,6,4,4,4,4,4,4,4,4,6,5,4,6,6,1,1,6,1,31,1,7,7,4,7,4,1,6,5.33333333333333,6,6,2.5,4.66666666666667,5.25,7,31,5.33333333333333,6,6,6,2.5,26,Female,Lower middle,4.66666666666667,5.25,1,1,6,1
UGA334,Uganda,37,Female,Lower middle,Self-employed,Other,Married,7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,4,6,5,6,6,6,6,6,2,2,1,2,44,2,7,7,7,7,7,7,4,4,7,7,1,5.66666666666667,6,7,44,4,4,7,7,1,37,Female,Lower middle,5.66666666666667,6,2,2,1,2
UGA335,Uganda,28,Female,Lower middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,1,1,6,1,40.5,2,7,6,6.5,6,7,6,6,6,6,6,2,5.66666666666667,5.75,6,40.5,6,6,6,6,2,28,Female,Lower middle,5.66666666666667,5.75,1,1,6,1
UGA336,Uganda,40,Female,Middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,5,6,5,6,6,6,6,5,6,6,6,5,5,6,6,6,3,2,6,1,39,7,1,6.5,6,6.5,6,6,5.33333333333333,6,6,6,2,5.66666666666667,5.75,6.5,39,6,5.33333333333333,6,6,2,40,Female,Middle,5.66666666666667,5.75,3,2,6,1
UGA337,Uganda,40,Male,Lower middle,Self-employed,Christian: Protestant,Unmarried,7,7,7,6,6,6,2,2,2,2,2,2,6,6,7,7,6,6,5,6,6,6,6,6,6,6,6,7,7,6,6,1,1,6,1,38,6,1,6,6,6.5,6.5,6,6.33333333333333,6.33333333333333,7,6,2,6,6.5,6.5,38,6.33333333333333,6.33333333333333,7,6,2,40,Male,Lower middle,6,6.5,1,1,6,1
UGA338,Uganda,28,Female,Middle,Self-employed,Christian: Protestant,Married,6,6,6,7,7,6,2,2,2,2,2,2,6,7,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,7,1,1,6,1,,2,7,7,7,,,7,6,6.33333333333333,6,6.66666666666667,2,6,6.25,,,6.33333333333333,6,6,6.66666666666667,2,28,Female,Middle,6,6.25,1,1,6,1
UGA339,Uganda,40,Female,Lower middle,Self-employed,Christian: Protestant,Married,6,6,6,5,6,6,1,1,1,1,1,1,6,6,6,6,6,5,4,5,5,5,4,4,6,5,6,6,6,5,2,7,7,1.5,7,35.5,5,1,5.5,6,6,6,6,5.66666666666667,6,6,5.66666666666667,1,5.66666666666667,4.75,6,35.5,6,5.66666666666667,6,5.66666666666667,1,40,Female,Lower middle,5.66666666666667,4.75,7,7,1.5,7
UGA34,Uganda,28,Male,,Self-employed,Christian: Catholic,Unmarried,2,2,1,2,3,4,2,7,7,7,7,7,2,6,6,6,6,6,1,7,7,7,7,7,7,2,6,6,7,7,6,2,2,6.5,2,33,5,6,6.5,6,6.5,1.5,1.5,6,4.66666666666667,1.66666666666667,3,6.16666666666667,5,6.5,6.5,33,4.66666666666667,6,1.66666666666667,3,6.16666666666667,28,Male,,5,6.5,2,2,6.5,2
UGA340,Uganda,33,Female,Middle,Self-employed,Christian: Catholic,Married,7,7,7,6,6,6,3,2,3,1,2,1,7,7,7,1,1,1,6,5,5,6,6,7,7,1,7,7,7,7,7,6,5.5,2.5,6,37.5,5,1,6,7,6.5,6,6,1,7,7,6,2,5,7,6.5,37.5,7,1,7,6,2,33,Female,Middle,5,7,6,5.5,2.5,6
UGA341,Uganda,22,Male,Lower middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,5,5,5,5,5,5,7,7,7,1,1,1,7,7,7,2,2,2,7,1,7,7,7,6,6,1,1,7,1,41.5,6,1,7,6.5,7,7,7,1,7,7,7,5,5,6.5,7,41.5,7,1,7,7,5,22,Male,Lower middle,5,6.5,1,1,7,1
UGA342,Uganda,33,Female,Middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,2,3,3,3,3,3,6,6,6,6,5,6,4,5,5,5,5,4,6,5,6,4,4,3,4,4,4,4,1,37,6,1,6,6,6,6,6,5.66666666666667,6,6,6,2.83333333333333,5.66666666666667,3.75,6,37,6,5.66666666666667,6,6,2.83333333333333,33,Female,Middle,5.66666666666667,3.75,4,4,4,1
UGA343,Uganda,62,Male,Lower middle,Self-employed,Christian: Catholic,Unmarried,6,6,6,5,5,5,2,2,2,2,2,2,6,6,6,6,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,1,1,6,1,36,1,7,6,6,6,6,4,4.66666666666667,6,6,5,2,6,6,6,36,6,4.66666666666667,6,5,2,62,Male,Lower middle,6,6,1,1,6,1
UGA344,Uganda,44,Female,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,1,1,1,6,6,6,4,4,4,7,7,7,7,7,7,7,1,1,6.5,1,38,1,7,7,6,6,6,5,1,7,7,7,6,7,7,6,38,7,1,7,7,6,44,Female,Lower middle,7,7,1,1,6.5,1
UGA345,Uganda,20,Female,Middle,,Christian: Catholic,Unmarried,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,4,6,6,4,4,4,4,4,4,6,7,6,5,5,6,6,4,3.5,2.5,1,41,7,1,6,7,7,7,6,5.33333333333333,6,7,7,1,6.33333333333333,5.5,7,41,6,5.33333333333333,7,7,1,20,Female,Middle,6.33333333333333,5.5,4,3.5,2.5,1
UGA346,Uganda,22,Female,Lower middle,Self-employed,Other,Married,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,2,2,6,6,7,6,6,6,6,6,2,6,6,5,6,6,2,2,6,2,41.5,7,1,7,6,7,7,6.5,3.33333333333333,6,7,7,6,4.66666666666667,5.75,7,41.5,6,3.33333333333333,7,7,6,22,Female,Lower middle,4.66666666666667,5.75,2,2,6,2
UGA347,Uganda,32,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,6,6,6,6,3,3,3,3,3,3,6,6,2,6,6,6,5,6,2,4,5,5,6,3,6,5,6,6,6,2,3,6,1,39,7,1,6,6,6,7,6,6,4.66666666666667,6,6,3,5,5.75,6,39,4.66666666666667,6,6,6,3,32,Female,Middle,5,5.75,2,3,6,1
UGA348,Uganda,20,Female,Middle,,Other,Unmarried,7,7,7,7,7,7,3,3,3,3,3,3,6,6,6,2,2,2,7,6,7,2,2,2,6,6,7,6,6,6,5,2,2,6,2,,7,2,6,6,6,,6,2,6,7,7,3,6.33333333333333,5.75,6,,6,2,7,7,3,20,Female,Middle,6.33333333333333,5.75,2,2,6,2
UGA349,Uganda,25,Female,Lower middle,,Christian: Protestant,Unmarried,7,6,6,6,6,6,2,2,2,2,2,2,2,6,6,6,7,6,1,7,3,7,4,3,6,6,6,7,6,7,7,6,4,2,2,42,7,6,6,6,6.5,4.5,6,6.33333333333333,4.66666666666667,6.33333333333333,6,2,6,6.75,6.5,42,4.66666666666667,6.33333333333333,6.33333333333333,6,2,25,Female,Lower middle,6,6.75,6,4,2,2
UGA35,Uganda,40,Female,Lower middle,Self-employed,Christian: Catholic,Unmarried,6,6,6,,6,6,2,2,2,5,2,2,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,5,5,6,4,3.5,,3,41.5,6,6,6,6,6,5.5,6,5.33333333333333,6,6,,2.5,6,5.5,6,41.5,6,5.33333333333333,6,,2.5,40,Female,Lower middle,6,5.5,4,3.5,,3
UGA350,Uganda,22,Female,Lower middle,,Christian: Protestant,Unmarried,7,6,6,6,6,6,2,2,2,2,2,2,2,6,5,6,6,7,1,1,1,7,5,5,6,6,7,7,6,6,7,6,1.5,4,1,31,3,7,6.5,6.5,2,2,4,6.33333333333333,4.33333333333333,6.33333333333333,6,2,6.33333333333333,6.5,2,31,4.33333333333333,6.33333333333333,6.33333333333333,6,2,22,Female,Lower middle,6.33333333333333,6.5,6,1.5,4,1
UGA351,Uganda,28,Male,Middle,Self-employed,Christian: Catholic,Married,7,7,7,6,6,7,1,1,1,1,1,1,4,4,3,6,6,6,4,3,3,3,5,7,7,1,6,6,6,6,7,3,5.5,1.5,3,43,7,1,7,7,7,7,7,6,3.66666666666667,7,6.33333333333333,1,4.66666666666667,6.25,7,43,3.66666666666667,6,7,6.33333333333333,1,28,Male,Middle,4.66666666666667,6.25,3,5.5,1.5,3
UGA352,Uganda,68,Female,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,6,6,6,1,1,1,1,1,1,5,4,5,6,6,5,3,3,2,5,5,6,6,2,6,5,4,5,6,3,2.5,1.5,2,33.5,6,1,5.5,5,6,4.5,5.5,5.66666666666667,4.66666666666667,7,6,1,4.66666666666667,5,6,33.5,4.66666666666667,5.66666666666667,7,6,1,68,Female,Lower middle,4.66666666666667,5,3,2.5,1.5,2
UGA353,Uganda,23,Female,Lower middle,Self-employed,Muslim: Sunni,Married,7,6,6,6,6,6,1,2,2,2,2,2,6,6,6,4,3,5,3,3,3,3,3,3,6,2,6,5,5,6,7,2,2,1.5,2,43.5,7,7,5,6.5,7,7,4,4,6,6.33333333333333,6,1.83333333333333,4.66666666666667,5.75,7,43.5,6,4,6.33333333333333,6,1.83333333333333,23,Female,Lower middle,4.66666666666667,5.75,2,2,1.5,2
UGA354,Uganda,34,Female,Middle,Self-employed,Other,Married,6,6,6,7,6,6,2,2,2,2,2,2,6,6,6,6,6,7,5,6,6,6,6,4,7,7,7,4,4,4,4,1,5,1.5,2,40,6,2,6,6,6.5,7,6.5,6.33333333333333,6,6,6.33333333333333,2,7,4,6.5,40,6,6.33333333333333,6,6.33333333333333,2,34,Female,Middle,7,4,1,5,1.5,2
UGA355,Uganda,43,Female,Lower middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,2,2,2,2,2,2,6,6,6,2,5,6,7,6,5,6,4,4,6,3,6,5,5,5,5,4,4,3,4,32.5,1,7,6,4.5,7,4,3,4.33333333333333,6,7,7,2,5,5,7,32.5,6,4.33333333333333,7,7,2,43,Female,Lower middle,5,5,4,4,3,4
UGA356,Uganda,32,Male,Lower middle,Self-employed,Christian: Catholic,Married,6,4,4,6,5,6,2,2,2,2,2,2,6,6,6,6,6,6,4,4,4,5,5,5,6,2,5,5,6,6,6,3,2,4,2,28,2,6,4,4,4,4,4,6,6,4.66666666666667,5.66666666666667,2,4.33333333333333,5.75,4,28,6,6,4.66666666666667,5.66666666666667,2,32,Male,Lower middle,4.33333333333333,5.75,3,2,4,2
UGA357,Uganda,44,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,6,5,6,6,2,2,2,2,2,2,6,5,5,6,5,4,4,4,5,4,4,4,5,5,5,4,4,4,5,5,3,4,2,39.5,6,3,6,6,6,6,6.5,5,5.33333333333333,6,5.66666666666667,2,5,4.25,6,39.5,5.33333333333333,5,6,5.66666666666667,2,44,Female,Middle,5,4.25,5,3,4,2
UGA358,Uganda,32,Female,Lower middle,Self-employed,Christian: Catholic,Married,6,6,5,7,6,6,1,1,1,1,1,1,6,6,5,5,4,6,4,5,4,5,5,2,6,5,6,4,6,6,4,4,3.5,6,1,39.5,6,1,6.5,7,6,6.5,6.5,5,5.66666666666667,5.66666666666667,6.33333333333333,1,5.66666666666667,5,6,39.5,5.66666666666667,5,5.66666666666667,6.33333333333333,1,32,Female,Lower middle,5.66666666666667,5,4,3.5,6,1
UGA359,Uganda,28,Female,Lower middle,Self-employed,Christian: Catholic,Married,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,6,4,5,5,4,4,4,4,6,2,6,6,5,5,5,4,2,6,1,38.5,7,1,6.5,6,6,6,6,5,5.66666666666667,6,6,5,4.66666666666667,5.25,6,38.5,5.66666666666667,5,6,6,5,28,Female,Lower middle,4.66666666666667,5.25,4,2,6,1
UGA36,Uganda,28,,Lower middle,Self-employed,Christian: Protestant,Married,2,6,7,6,6,6,6,7,2,6,6,5,2,2,,3,6,6,1,3,2,5,6,4,1,7,6,6,6,6,6,2,4.5,6.5,2,38.5,7,6,6.5,6.5,7,3.5,2,5,,5,6,5.33333333333333,4.66666666666667,6,7,38.5,,5,5,6,5.33333333333333,28,,Lower middle,4.66666666666667,6,2,4.5,6.5,2
UGA360,Uganda,35,Female,Lower middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,2,2,6,7,7,7,7,5,4,6,6,6,5,6,6,6,4,2,5.5,2,38.5,7,1,6,6,6,6.5,6,3.33333333333333,6,6,6,2,6,5.75,6,38.5,6,3.33333333333333,6,6,2,35,Female,Lower middle,6,5.75,4,2,5.5,2
UGA361,Uganda,19,Female,Lower middle,,Christian: Catholic,Unmarried,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,1,1,1,5,5,5,3,3,3,7,6,6,6,7,7,5,1,1,5,1,38,1,7,7,7,6.5,5.5,4,1,7,6,6,5,6.33333333333333,6.25,6.5,38,7,1,6,6,5,19,Female,Lower middle,6.33333333333333,6.25,1,1,5,1
UGA362,Uganda,27,Male,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,4,4,4,2,2,2,6,6,6,6,6,6,4,4,4,4,4,4,6,7,6,6,6,6,6,1,1,4,1,33.5,1,7,7,7,5.5,1,5,6,6,7,7,3,6.33333333333333,6,5.5,33.5,6,6,7,7,3,27,Male,Middle,6.33333333333333,6,1,1,4,1
UGA363,Uganda,35,Female,Middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,3,2,1,4,2,3,6,6,6,7,2,2,4,5,6,1,1,3,5,2,6,5,7,5,7,6,6,3.5,6,43,7,1,7,7,7,7,7,3.66666666666667,6,7,7,2.5,4.33333333333333,6,7,43,6,3.66666666666667,7,7,2.5,35,Female,Middle,4.33333333333333,6,6,6,3.5,6
UGA364,Uganda,24,Male,Middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,4,4,4,4,4,4,6,6,6,6,,6,7,7,6,6,6,7,1,7,2,5,5,5,5,4,3,7,2,43.5,6,7,6,6.5,6,6,6,,6,7,7,4,3.33333333333333,5,6,43.5,6,,7,7,4,24,Male,Middle,3.33333333333333,5,4,3,7,2
UGA365,Uganda,73,Male,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,2,2,2,3,3,3,6,6,6,6,6,7,4,4,4,7,7,7,3,3,5,6,6,6,6,3,3,2.5,3,43,6,7,6,6,6,6,6,6.33333333333333,6,7,7,2.5,3.66666666666667,6,6,43,6,6.33333333333333,7,7,2.5,73,Male,Lower middle,3.66666666666667,6,3,3,2.5,3
UGA366,Uganda,87,Male,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,1,1,1,1,1,1,3,4,4,6,6,5,3,3,3,4,4,5,5,2,6,5,5,6,6,7,6.5,2.5,5,39.5,7,1,6,6,6.5,6,7,5.66666666666667,3.66666666666667,7,7,1,4.33333333333333,5.5,6.5,39.5,3.66666666666667,5.66666666666667,7,7,1,87,Male,Lower middle,4.33333333333333,5.5,7,6.5,2.5,5
UGA367,Uganda,54,Male,Lower middle,Self-employed,Christian: Protestant,Married,7,6,6,6,7,7,4,3,3,1,2,1,7,7,7,1,1,1,4,5,5,5,5,5,7,1,6,6,6,7,6,6,6,2.5,6,43,1,7,7,7,7,7,7,1,7,6.33333333333333,6.66666666666667,2.33333333333333,4.66666666666667,6.25,7,43,7,1,6.33333333333333,6.66666666666667,2.33333333333333,54,Male,Lower middle,4.66666666666667,6.25,6,6,2.5,6
UGA368,Uganda,22,Male,Middle,Self-employed,Christian: Protestant,Unmarried,5,5,5,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,3,6,6,4,6,6,6,1,3.5,1,39,2,7,6,6,6,6,6,2,2,5,4,1,5,5.5,6,39,2,2,5,4,1,22,Male,Middle,5,5.5,6,1,3.5,1
UGA369,Uganda,39,Male,Upper middle,Non-government,Christian: Protestant,Married,7,7,7,7,7,7,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,1,6,1,43,7,1,7,7,7,7,7,6,6,7,7,4,5.33333333333333,6,7,43,6,6,7,7,4,39,Male,Upper middle,5.33333333333333,6,6,1,6,1
UGA37,Uganda,67,Male,Middle,Government,Christian: Protestant,Married,3,3,2,6,5,6,3,3,2,4,4,5,7,7,7,1,2,2,3,3,4,3,5,5,7,6,6,6,6,7,2,3,2.5,5,1,36.5,2,7,5.5,5,6.5,6.5,4,1.66666666666667,7,2.66666666666667,5.66666666666667,3.5,6.33333333333333,5.25,6.5,36.5,7,1.66666666666667,2.66666666666667,5.66666666666667,3.5,67,Male,Middle,6.33333333333333,5.25,3,2.5,5,1
UGA370,Uganda,30,Female,Lower middle,Self-employed,Christian: Catholic,Married,4,4,4,4,4,4,2,2,2,2,2,2,6,6,6,6,6,6,4,4,4,4,4,4,4,3,4,4,6,6,6,2,1,4,1,39,2,7,7,7,7,2,7,6,6,4,4,2,3.66666666666667,5.5,7,39,6,6,4,4,2,30,Female,Lower middle,3.66666666666667,5.5,2,1,4,1
UGA371,Uganda,26,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,6,6,6,4,4,4,4,3,4,6,6,6,6,6,6,4,3,3,3,4,5,4,3,5,6,5,5,6,3,2.5,4,1,29.5,1,7,7,1,7,5.5,1,6,6,7,6,3.83333333333333,4,5.5,7,29.5,6,6,7,6,3.83333333333333,26,Female,Middle,4,5.5,3,2.5,4,1
UGA372,Uganda,26,Female,Lower middle,Self-employed,Christian: Catholic,Married,7,7,6,7,7,7,3,3,3,2,2,2,6,5,5,6,6,6,4,4,4,4,7,4,6,6,5,5,6,6,5,1,1,6.5,1,38,6,2,6,6,6,6,6,6,5.33333333333333,6.66666666666667,7,2.5,5.66666666666667,5.5,6,38,5.33333333333333,6,6.66666666666667,7,2.5,26,Female,Lower middle,5.66666666666667,5.5,1,1,6.5,1
UGA373,Uganda,52,Male,Upper middle,Self-employed,Christian: Protestant,Married,7,7,7,6,7,7,2,3,4,2,3,2,7,2,6,5,6,5,2,6,5,4,4,6,7,1,7,6,7,7,7,6,6,4.5,6,42,7,1,7,6.5,7,6.5,7,5.33333333333333,5,7,6.66666666666667,2.66666666666667,5,6.75,7,42,5,5.33333333333333,7,6.66666666666667,2.66666666666667,52,Male,Upper middle,5,6.75,6,6,4.5,6
UGA374,Uganda,25,Male,Middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,6,7,7,3,4,3,2,3,2,7,2,6,5,6,5,2,6,5,4,6,4,1,1,7,7,7,7,6,6,6.5,4.5,4,44,7,2,7,7,7,7,7,5.33333333333333,5,7,6.66666666666667,2.83333333333333,3,6.75,7,44,5,5.33333333333333,7,6.66666666666667,2.83333333333333,25,Male,Middle,3,6.75,6,6.5,4.5,4
UGA375,Uganda,44,Female,Middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,6,6,6,6,5,5,5,1,1,6,1,39,6,2,6,6,6.5,6.5,6,6,6,7,7,6,6,5.25,6.5,39,6,6,7,7,6,44,Female,Middle,6,5.25,1,1,6,1
UGA376,Uganda,56,Male,Lower middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,2,2,2,2,2,2,6,6,6,6,6,6,4,4,4,4,7,4,1,1,6,5,6,6,5,3,3,1.5,1,37.5,7,1,5,6,5,7,6.5,6,6,7,7,2,2.66666666666667,5.5,5,37.5,6,6,7,7,2,56,Male,Lower middle,2.66666666666667,5.5,3,3,1.5,1
UGA377,Uganda,77,Male,Lower middle,Self-employed,Christian: Catholic,Unmarried,6,6,6,7,6,5,4,4,2,4,4,4,6,6,5,6,3,1,7,6,6,3,2,1,5,5,5,6,6,6,4,2,1.5,5.5,1,34,6,2,5.5,5.5,6,6,3,3.33333333333333,5.66666666666667,6,6,3.66666666666667,5,5.5,6,34,5.66666666666667,3.33333333333333,6,6,3.66666666666667,77,Male,Lower middle,5,5.5,2,1.5,5.5,1
UGA378,Uganda,21,Female,Lower middle,Self-employed,Christian: Protestant,Unmarried,6,6,7,6,7,7,2,2,4,2,2,3,7,6,6,7,7,5,5,6,7,4,4,5,6,1,6,7,5,6,7,6,6,5.5,5,41.5,6,1,6.5,7,7,7,7,6.33333333333333,6.33333333333333,6.33333333333333,6.66666666666667,2.5,4.33333333333333,6.25,7,41.5,6.33333333333333,6.33333333333333,6.33333333333333,6.66666666666667,2.5,21,Female,Lower middle,4.33333333333333,6.25,6,6,5.5,5
UGA379,Uganda,57,Male,Lower middle,Self-employed,Christian: Catholic,Married,7,7,7,6,6,6,2,2,2,3,3,3,6,6,6,6,6,6,2,3,3,6,7,7,6,5,6,6,6,6,6,2,2,4.5,1,37.5,6,1,6.5,5.5,6,6.5,6,6,6,7,6,2.5,5.66666666666667,6,6,37.5,6,6,7,6,2.5,57,Male,Lower middle,5.66666666666667,6,2,2,4.5,1
UGA38,Uganda,54,Male,Lower middle,Self-employed,Christian: Protestant,Unmarried,6,4,3,6,5,6,5,4,3,4,4,4,6,5,6,6,5,6,3,2,4,4,4,4,6,5,6,6,5,6,5,3,2,6,2,32,1,7,6.5,3.5,6,5.5,2.5,5.66666666666667,5.66666666666667,4.33333333333333,5.66666666666667,4,5.66666666666667,5.5,6,32,5.66666666666667,5.66666666666667,4.33333333333333,5.66666666666667,4,54,Male,Lower middle,5.66666666666667,5.5,3,2,6,2
UGA380,Uganda,34,Male,Middle,Self-employed,Christian: Protestant,Married,6,7,7,6,6,6,2,2,2,3,2,2,6,6,6,6,6,6,2,3,2,6,6,6,6,5,3,5,6,6,6,2,2,3,1,40.5,7,1,7,6.5,6.5,6.5,6,6,6,6.66666666666667,6,2.16666666666667,4.66666666666667,5.75,6.5,40.5,6,6,6.66666666666667,6,2.16666666666667,34,Male,Middle,4.66666666666667,5.75,2,2,3,1
UGA381,Uganda,23,Female,Middle,Self-employed,Christian: Protestant,Unmarried,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,1,1,1,7,7,7,6,6,6,7,1,7,7,7,7,7,2,2,4,2,35.5,6,1,6,5,6,5.5,6,1,7,7,7,6,5,7,6,35.5,7,1,7,7,6,23,Female,Middle,5,7,2,2,4,2
